name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
berlin,2023-11-14T14:00:00,13.1,13.1,7.5,68.54,0,0,,0,0,66.6,27.8,243,999,100,33.6,18,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T15:00:00,12,12,8.7,80.14,0.396,100,rain,0,0,65.9,21.6,240,999.4,96,32.9,53,0.2,1,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T16:00:00,12.6,12.6,7.8,72.48,0.056,100,rain,0,0,64.1,29.4,243,999.3,98.2,30.2,7,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T17:00:00,12,12,7.5,73.98,0.272,100,rain,0,0,54,22.6,249,999.5,90.7,39.7,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T18:00:00,11.7,11.7,7.5,75.4,0,0,,0,0,45.4,20.3,242,999.7,82.8,37.9,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T19:00:00,11.3,11.3,7.6,78.24,0,0,,0,0,30.2,14.6,223,999.6,72.8,37.6,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T20:00:00,10.7,10.7,7.9,83.07,0.016,100,rain,0,0,35.6,16.4,230,999.4,98.4,41.7,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T21:00:00,10.4,10.4,7.8,83.94,0.032,100,rain,0,0,27.7,15.9,224,999.6,99.8,18.3,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T22:00:00,10.2,10.2,7.7,84.2,0.141,100,rain,0,0,23.8,15.1,230,999.4,100,31,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-14T23:00:00,10,8.4,7.9,86.75,0.142,100,rain,0,0,24.5,11.4,230,999.4,100,21.1,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T00:00:00,9.7,8.2,8.2,90.78,0.635,100,rain,0,0,24.1,10.5,230,999.6,100,31.5,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T01:00:00,9.6,7.7,8.6,93.82,1.216,100,rain,0,0,25.2,13.3,253,999.9,100,10.4,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T02:00:00,9.5,7.4,8.7,94.48,0.278,100,rain,0,0,29.9,14.7,252,1000.3,100,18.4,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T03:00:00,9.5,7.3,8.6,94.1,0.144,100,rain,0,0,28.8,15,260,1000.8,100,26.6,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T04:00:00,9.5,6.9,8.5,93.22,0,0,,0,0,26.3,18.8,270,1001.5,100,42.8,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T05:00:00,9.2,5.8,7.7,90.11,0,0,,0,0,27.7,26.4,289,1002.5,100,39.6,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T06:00:00,8.4,5.3,6.2,85.52,0,0,,0,0,36.4,20.8,289,1003.9,99.9,45,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T07:00:00,7.5,3.6,5,84.01,0,0,,0,0,41.4,26.7,290,1005.1,100,45,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T08:00:00,7.1,3.3,5.4,89.17,0,0,,0,0,41.8,24,280,1006.3,100,22.7,5,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T09:00:00,7.4,3.8,5.4,87.26,0.008,100,rain,0,0,37.8,23.4,280,1007.5,99.9,20,46,0.2,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T10:00:00,7.6,3.9,5.3,85.61,0,0,,0,0,41,25,280,1008.7,99.9,20,63,0.2,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T11:00:00,8,4.6,5.4,83.77,0,0,,0,0,43.2,22.6,280,1009.6,98.9,15,213,0.8,2,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T12:00:00,7.7,4.3,5.8,87.93,0,0,,0,0,35.3,21.7,289,1010.2,93.9,13.6,95,0.3,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T13:00:00,7.8,4.8,5.7,86.44,0.084,100,rain,0,0,32,18.5,281,1011,93.4,50,113,0.4,1,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T14:00:00,8.2,5.5,5.2,81.12,0,0,,0,0,32.4,17,290,1011.4,83.9,45,178,0.6,2,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T15:00:00,8.8,6.5,5,77.08,0,0,,0,0,29.5,14.7,298,1011.8,81.5,40,39,0.1,0,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T16:00:00,8,5.6,4.2,76.76,0,0,,0,0,25.2,14.5,292,1012.5,79.9,40,9,0,0,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T17:00:00,6.5,4.6,3.8,82.96,0,0,,0,0,18.7,9.3,288,1013.2,100,40,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T18:00:00,6.2,4.7,3.9,85.61,0,0,,0,0,11.9,7.3,251,1013.8,100,35,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T19:00:00,5.5,3.8,3.8,88.72,0,0,,0,0,8.3,7.5,226,1014.2,100,35,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T20:00:00,5.5,3.8,3.8,89.17,0,0,,0,0,9.4,7.5,213,1014.4,99.5,31.9,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T21:00:00,5.7,4.1,4.1,89.04,0.067,100,rain,0,0,16.2,7.6,193,1014.5,90.6,27,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T22:00:00,5.8,4.1,5.1,95.65,0.592,100,rain,0,0,16.2,7.7,177,1014.3,93.3,38.9,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-15T23:00:00,6.2,4.9,5.6,95.96,0.72,100,rain,0,0,15.8,6.8,179,1014.2,84.9,9.9,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T00:00:00,6.6,4.8,6.2,97.37,1.485,100,rain,0,0,17.3,9.1,184,1013.9,93.4,25.1,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T01:00:00,6.4,4.7,6.1,97.55,0.032,100,rain,0,0,17.6,8.7,182,1013.6,81.4,17.6,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T02:00:00,6.9,4.7,6.1,95.16,0,0,,0,0,19.4,11.1,213,1013.3,97.7,31.5,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T03:00:00,6.9,4.6,6.2,95.33,0.178,100,rain,0,0,24.8,11.6,197,1013.2,100,24.3,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T04:00:00,7.1,4.6,6.2,93.65,0.155,100,rain,0,0,27.7,13.9,213,1012.8,99.1,38.9,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T05:00:00,7.3,4.5,5.9,90.82,0,0,,0,0,27.7,15.9,216,1012.5,93.9,34.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T06:00:00,7.3,4.8,5.8,90.06,0,0,,0,0,30.6,13.9,210,1012,99.4,43,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T07:00:00,7.4,4.8,5.8,89.77,0.036,100,rain,0,0,31.7,14.6,209,1011.7,87.6,42.5,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T08:00:00,7.6,4.8,5.6,86.91,0,0,,0,0,33.1,16.3,210,1011.3,75.2,44.1,12,0,0,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T09:00:00,7.9,4.7,5.6,85.56,0.033,100,rain,0,0,35.6,20.2,217,1011.4,95.9,15.9,18,0.1,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T10:00:00,7.7,4.7,6,88.55,0.281,100,rain,0,0,35.6,18.2,226,1011.6,94.7,19.6,60,0.2,1,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T11:00:00,8.2,5.3,5.6,83.81,0.061,100,rain,0,0,44.6,18.5,233,1011.4,67.3,50,144,0.5,1,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T12:00:00,8.8,6.4,4.5,74.38,0,0,,0,0,41.8,15.4,262,1010.9,61.1,50,148,0.5,1,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T13:00:00,8.8,5.9,3.2,67.88,0,0,,0,0,38.2,20.1,263,1010.8,64.6,50,404,1.5,4,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T14:00:00,8.6,5.3,2.8,66.58,0,0,,0,0,38.2,24.5,273,1010.7,57.8,50,113,0.4,1,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T15:00:00,8,4.8,2.6,68.76,0,0,,0,0,36,20.4,282,1010.5,49.5,50,65,0.2,1,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T16:00:00,6.5,3.9,2.6,75.8,0,0,,0,0,30.2,13.6,279,1010.4,13,50,7,0,0,,Clear,clear-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T17:00:00,5.7,4,2.7,81.37,0,0,,0,0,20.9,8,247,1010.1,13,50,0,0,0,,Clear,clear-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T18:00:00,5.6,3.3,2.3,79.44,0,0,,0,0,13,10.3,235,1010.3,100,50,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T19:00:00,5.2,2.7,2.4,82.2,0,0,,0,0,14.4,11,243,1010.9,92.3,50,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T20:00:00,3.4,0.5,1.5,87.4,0,0,,0,0,15.1,11.4,288,1010.6,100,50,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T21:00:00,3.7,0.8,1.4,85.07,0,0,,0,0,15.1,11.4,275,1010.4,95.8,48.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T22:00:00,2.9,0.8,1.4,89.86,0,0,,0,0,13.7,7.5,244,1010.2,100,48.6,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-16T23:00:00,2.1,-0.4,0.9,91.66,0,0,,0,0,13,8.8,241,1009.8,100,45.1,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T00:00:00,2,-1.1,0.7,90.84,0,0,,0,0,14.8,10.8,259,1009.8,100,48.1,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T01:00:00,1.9,-1.4,0.5,90.41,0,0,,0,0,16.9,11.7,258,1009.9,100,47,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T02:00:00,2.2,-1,0.7,89.31,0,0,,0,0,19.4,11.8,259,1010.3,100,48.1,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T03:00:00,2.9,-0.6,0.7,85.18,0,0,,0,0,22.3,13.6,258,1010.7,98.8,49.8,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T04:00:00,3.2,-0.8,0.8,84.28,0,0,,0,0,26.3,16.9,268,1010.9,97.7,49.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T05:00:00,3.1,-1.2,1,86.61,0.008,100,rain,0,0,27.4,19,269,1011.2,98.7,34.9,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T06:00:00,3.2,-1.1,1.1,85.59,0,0,,0,0,34.9,19.4,270,1011.7,100,35.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T07:00:00,3.2,-1.2,1.4,87.75,0,0,,0,0,33.5,20.3,270,1012.1,94.7,38.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T08:00:00,3.3,-1.2,1.5,88.14,0,0,,0,0,35.3,20.7,270,1012.7,95.1,34.8,12,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T09:00:00,3.6,-1,1.5,86.09,0,0,,0,0,44.3,22.2,264,1013.2,99.4,45.5,25,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T10:00:00,3.9,-0.6,1.8,85.95,0,0,,0,0,43.9,22.2,270,1013.9,96,44,30,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T11:00:00,4.2,0.3,1.9,85.06,0,0,,0,0,43.6,18.2,273,1014.5,99.4,35,44,0.2,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T12:00:00,4.6,0.7,1.8,82.34,0,0,,0,0,45,19.2,279,1014.7,100,46.3,58,0.2,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T13:00:00,4.8,0.7,2.4,84.69,0,0,,0,0,41,21,278,1015,99.5,37.4,54,0.2,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T14:00:00,5,1.1,2.3,82.22,0,0,,0,0,46.1,20.1,270,1015.3,100,35,40,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T15:00:00,5.3,1.2,2.3,81.24,0,0,,0,0,45.7,22.3,279,1016,99.9,40,26,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T16:00:00,5.4,1.5,2.5,81.26,0,0,,0,0,36.4,21.3,279,1016.6,99.9,40.2,5,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T17:00:00,5.4,1.2,2.7,82.94,0.008,100,rain,0,0,38.2,23.2,280,1017.1,99.5,40,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T18:00:00,4.7,0.4,2.9,88.26,0.1,100,rain,0,0,38.2,23,293,1018,100,22,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T19:00:00,4.6,0.4,3.1,89.57,0.025,100,rain,0,0,32.8,22.1,290,1018.8,92.1,20,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T20:00:00,4.6,0.3,3.1,90.27,0.027,100,rain,0,0,32,22.3,290,1019.4,80.2,26.8,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T21:00:00,4.6,0.5,3.3,91.11,0.083,100,rain,0,0,28.4,20.7,290,1019.9,81.8,35.6,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T22:00:00,4.6,0.7,3,89.5,0.003,100,rain,0,0,26.6,18.9,296,1020.6,83.1,35.5,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-17T23:00:00,4.5,1.4,2.9,89.76,0,0,,0,0,23.4,13.7,299,1021,86.4,31.6,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T00:00:00,4.7,1.4,3.2,89.98,0,0,,0,0,21.6,14.9,292,1021.2,87,31.9,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T01:00:00,4.7,1.3,3.2,90.11,0,0,,0,0,23.4,15.2,288,1022.1,89.3,34,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T02:00:00,4.7,1.1,3.2,89.9,0,0,,0,0,24.1,17.1,290,1022.8,99.6,34.5,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T03:00:00,4.7,0.9,3.2,89.73,0,0,,0,0,25.6,18.4,292,1023.3,97.5,36.5,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T04:00:00,4.7,1.3,3.2,90.16,0,0,,0,0,23.8,15.2,306,1023.6,92.4,35.8,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T05:00:00,4.4,1.7,3,90.46,0,0,,0,0,21.6,11.4,306,1023.7,92.8,35.7,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T06:00:00,4.4,1.2,3.1,91.2,0,0,,0,0,21.6,13.9,306,1024.1,84.9,29.6,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T07:00:00,4.2,1.4,3.1,92.55,0,0,,0,0,18,11.4,289,1024.3,95,26.9,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T08:00:00,4.2,1.2,2.9,91.34,0,0,,0,0,21.2,12.5,280,1024.6,93.9,24.4,14,0.1,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T09:00:00,4.3,1.5,2.9,90.82,0,0,,0,0,21.2,11.5,293,1025.1,94.6,22,46,0.2,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T10:00:00,4.5,2,2.8,88.58,0,0,,0,0,19.1,10.4,306,1025.3,99.1,27.7,58,0.2,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T11:00:00,4.9,3.4,2.8,86.07,0,0,,0,0,17.3,7,261,1025.6,99.4,29.9,86,0.3,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T12:00:00,5.2,3.7,2.8,84.39,0,0,,0,0,14.8,6.9,236,1025.6,99.3,33,60,0.2,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T13:00:00,5.1,3,2.8,85.12,0,0,,0,0,8.3,8.9,214,1025.6,91.5,25.4,100,0.4,1,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T14:00:00,5.7,3.4,2.5,79.59,0,0,,0,0,13.7,10.6,199,1024.9,81.1,30.7,155,0.6,2,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T15:00:00,5.2,4.1,2.3,81.66,0,0,,0,0,14.8,5.6,175,1024.6,13,31.3,18,0.1,0,,Clear,clear-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T16:00:00,4.4,2.4,2.4,86.85,0,0,,0,0,14.8,8,148,1024.3,88.5,29.3,5,0,0,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T17:00:00,4.4,2.8,2.5,87.42,0,0,,0,0,12.6,7,150,1023.6,57,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T18:00:00,3.9,1.1,2.4,89.63,0,0,,0,0,15.1,11.3,149,1023.1,100,31.9,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T19:00:00,3.8,0.8,1.7,85.86,0,0,,0,0,17.6,12,146,1022.3,100,35.7,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T20:00:00,3.9,0.7,1.9,86.62,0,0,,0,0,19.1,13.4,148,1021.8,100,34.2,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T21:00:00,4,0.8,1.7,85.47,0,0,,0,0,20.2,13.1,139,1020.9,100,33.9,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T22:00:00,4.2,0.8,1.5,82.56,0,0,,0,0,23,14.8,146,1020,100,27.3,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-18T23:00:00,4.2,0.7,1.1,80.38,0,0,,0,0,24.1,15.4,149,1018.5,100,41.1,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T00:00:00,4,0.6,1.6,84.32,0.006,100,rain,0,0,24.5,14.5,149,1017.9,100,21.1,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T01:00:00,3.9,0.3,1.6,84.92,0.008,100,rain,0,0,23.8,15.8,140,1016.3,100,30,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T02:00:00,4.3,0.6,1.4,81.98,0.008,100,rain,0,0,26.3,16.6,139,1014.9,100,37.6,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T03:00:00,4.5,0.8,1.5,81.04,0,0,,0,0,28.4,16.9,140,1013.1,100,29.5,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T04:00:00,4.6,0.7,1.9,82.96,0.025,100,rain,0,0,31,18.3,143,1011.5,100,24.5,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T05:00:00,4.1,0,2.8,90.62,0.531,100,rain,0,0,32,19.7,150,1010.2,100,11.3,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T06:00:00,4.1,0.8,3.3,94.63,1.724,100,rain,0,0,36,14.2,150,1009.1,99.1,11,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T07:00:00,4.1,0.3,3.9,98.16,4.739,100,rain,0,0,33.8,17.6,150,1007.8,100,8.1,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T08:00:00,4.5,0.9,4.2,97.95,2.749,100,rain,0,0,33.5,16.8,153,1006.6,100,12,5,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T09:00:00,5,2.7,4.7,97.58,1.257,100,rain,0,0,29.5,10.2,182,1006.7,100,8.5,7,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T10:00:00,6.4,4.1,6,97.68,0.372,100,rain,0,0,27,11,187,1006.1,92,22.3,18,0.1,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T11:00:00,8.8,6.5,8.2,95.76,0.59,100,rain,0,0,29.2,14.3,224,1006,91.6,39.7,348,1.3,3,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T12:00:00,10.5,10.5,9,90.72,0,0,,0,0,34.6,16.8,234,1005.7,78.7,43.1,153,0.6,2,,Partially cloudy,partly-cloudy-day,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T13:00:00,11.9,11.9,9.1,82.95,0.008,100,rain,0,0,44.3,19.3,243,1005.4,83.3,34.8,130,0.5,1,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T14:00:00,11.6,11.6,8.9,83.79,0.006,100,rain,0,0,43.9,19.1,250,1005.3,75.3,30.7,58,0.2,1,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T15:00:00,11.5,11.5,8.7,83.11,0.014,100,rain,0,0,40,17.1,250,1005.3,63.3,29,21,0.1,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T16:00:00,11.3,11.3,8.3,81.67,0.003,100,rain,0,0,31,18.7,250,1005.5,99.9,25.2,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T17:00:00,10.7,10.7,8.7,86.99,0.008,100,rain,0,0,29.2,13.6,243,1005.8,99.8,27.7,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T18:00:00,10.7,10.7,8.3,84.71,0.084,100,rain,0,0,27.4,12.5,233,1006.1,91.5,17.3,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T19:00:00,10.4,10.4,8.5,88.33,0.438,100,rain,0,0,27.4,14.6,234,1006.1,87.5,22.5,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T20:00:00,9.7,7.7,8.4,91.67,1.945,100,rain,0,0,30.2,13.5,251,1006.3,77.2,30.5,0,0,0,,"Rain, Partially cloudy",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T21:00:00,9.9,8.1,8.4,90.36,0,0,,0,0,30.2,13.1,240,1006.4,98.2,17.4,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T22:00:00,9.6,7.6,8.4,91.69,0,0,,0,0,28.4,14.5,230,1006.5,95.8,28.1,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-19T23:00:00,9.3,7.3,8.3,93.33,0,0,,0,0,25.9,13.6,239,1006.6,97.2,28.9,0,0,0,,Overcast,cloudy,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-20T00:00:00,9.5,7.7,8.7,94.12,0.061,100,rain,0,0,27.7,12.9,233,1006.6,100,28.8,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
berlin,2023-11-20T01:00:00,9.7,7.7,8.9,94.35,0.062,100,rain,0,0,23.4,14.1,239,1006.5,100,22.1,0,0,0,,"Rain, Overcast",rain,"00427,03987,00403,E2835,00433,00400"
