name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Sydney,2022-11-26T04:00:00,18,18,16.3,89.91,0,0,,0,0,29.9,15.8,170,1013.5,66.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-26T05:00:00,17.3,17.3,16.2,92.98,0,0,rain,0,0,29.2,17.4,171,1014.1,51.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-26T06:00:00,17.1,17.1,15.6,90.56,0,0,,0,0,27.4,15,191,1014.8,66.1,25,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T07:00:00,17.2,17.2,15,86.9,0,0,,0,0,24.5,14.7,186,1015.3,18.1,10,56,0.2,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T08:00:00,17.7,17.7,14,79.03,0,0,rain,0,0,21.2,21.5,161,1015.5,36,10,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T09:00:00,19.1,19.1,13.5,69.9,0.534,100,rain,0,0,18.4,19.6,161,1016,66.1,30,253,0.9,3,10,"Rain, Partially cloudy",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T10:00:00,19.3,19.3,12.3,64.19,0,0,rain,0,0,18,20,151,1015.6,52.8,10,540,1.9,5,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T11:00:00,21.3,21.3,12.1,55.54,0,0,,0,0,15.8,18.7,139,1015.4,57.1,10,800,2.9,8,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T12:00:00,22.4,22.4,13.4,56.9,0,0,,0,0,13.7,18.8,131,1014.9,31.5,30,938,3.4,9,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T13:00:00,21.8,21.8,11.6,52.57,0,0,,0,0,12.6,19.6,109,1014,29.1,10,792,2.9,8,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T14:00:00,22.6,22.6,12.4,52.51,0,0,,0,0,10.8,21.2,118,1013.2,29.5,10,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T15:00:00,22.8,22.8,11.2,48.01,0.011,100,rain,0,0,11.2,19.5,104,1012.5,30,35,84,0.3,1,10,"Rain, Partially cloudy",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T16:00:00,22.5,22.5,12.3,52.66,0,0,,0,0,15.5,20.1,82,1011.6,6.7,10,69,0.2,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T17:00:00,21.2,21.2,11.9,55.23,0,0,,0,0,16.6,17.2,68,1011,100,24.1,94,0.3,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T18:00:00,20.1,20.1,12.4,61.21,0,0,,0,0,19.8,18.3,56,1010.5,100,10,89,0.3,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T19:00:00,18.9,18.9,12.8,67.62,0,0,,0,0,22.7,18,50,1010.3,100,10,56,0.2,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T20:00:00,18.2,18.2,12.7,70.1,0,0,,0,0,24.1,16.2,44,1010.3,58.1,10,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-26T21:00:00,17.9,17.9,13.2,74.03,0,0,,0,0,23,14.1,16,1010.4,30,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-26T22:00:00,17.6,17.6,13.7,77.64,0,0,,0,0,22,13.3,5,1010.5,0.1,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-26T23:00:00,17.4,17.4,13.5,78,0,0,,0,0,25.9,10,356,1010.4,19,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T00:00:00,17.4,17.4,13.5,78.19,0,0,,0,0,26.6,12.6,7,1010,40,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T01:00:00,17.4,17.4,14,80.59,0,0,,0,0,25.2,12.4,13,1008.5,100,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T02:00:00,17.3,17.3,14,80.76,0,0,,0,0,26.3,12.1,4,1007.8,99.2,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T03:00:00,17.2,17.2,14.2,82.64,0,0,,0,0,23.8,13.1,9,1006.6,57.6,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T04:00:00,17.3,17.3,14.2,81.92,0,0,,0,0,24.5,12.5,3,1005.9,100,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T05:00:00,17.1,17.1,14.5,84.47,0,0,,0,0,15.1,10.9,355,1005.5,99.7,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T06:00:00,17.1,17.1,14.5,84.5,0,0,,0,0,12.2,8.5,337,1005.4,91.5,30,21,0.1,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T07:00:00,17.7,17.7,14.5,81.57,0,0,,0,0,13.3,8.3,349,1005.3,78.4,10,65,0.2,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T08:00:00,18.9,18.9,14.9,77.6,0,0,,0,0,19.4,8.4,319,1005.4,55.9,10,139,0.5,1,5,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T09:00:00,21.1,21.1,14.1,64.3,0,0,,0,0,17.3,13,330,1004,39.8,10,182,0.7,2,5,Partially cloudy,partly-cloudy-day,"94767099999,D5330"
Sydney,2022-11-27T10:00:00,22.3,22.3,16,67.26,0,0,,0,0,20.5,11.1,351,1004.6,99.3,10,424,1.5,4,3,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T11:00:00,23.7,23.7,16.1,62.46,0,0,,0,0,18.7,7.3,279,1004.2,100,10,283,1,3,3,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T12:00:00,23.9,23.9,16.5,63.41,0,0,,0,0,21.6,8.1,196,1003.8,97,25,281,1,3,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T13:00:00,25.4,25.4,17.8,63.03,0,0,,0,0,16.9,7.9,92,1003.1,100,10,470,1.7,5,3,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T14:00:00,24.8,24.8,17.4,63.51,0,0,,0,0,25.2,12.9,117,1002,100,24.1,302,1.1,3,5,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T15:00:00,25.3,25.3,18.1,64.62,0,0,,0,0,18,15.1,66,1001.2,43.9,30,178,0.6,2,3,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T16:00:00,24.3,24.3,17.1,63.84,0,0,,0,0,15.1,16.5,47,1000.7,5.4,10,154,0.6,2,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T17:00:00,24.8,24.8,17.7,64.64,0,0,rain,0,0,16.9,13.7,53,999.4,100,22.7,158,0.6,2,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T18:00:00,24.6,24.6,18.9,70.52,0,0,,0,0,18,9.8,357,999.4,54.6,10,61,0.2,1,5,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T19:00:00,23.3,23.3,18,72.15,0,0,,0,0,23.8,7.8,22,999.5,97.5,10,22,0.1,0,5,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T20:00:00,20.6,20.6,16.8,78.48,0,0,,0,0,29.5,14.3,321,1002.4,100,10,1,0,0,5,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-27T21:00:00,20,20,18,88.23,3.827,100,rain,0,0,10.1,7.6,17,1002,91.5,25,0,0,0,5,"Rain, Overcast",rain,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T22:00:00,19.6,19.6,17.5,87.6,0,0,,0,0,15.1,6.9,293,1004.3,98.7,8,0,0,0,5,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-27T23:00:00,19.9,19.9,16.8,82.33,0,0,,0,0,10.8,20.5,203,1003.5,100,10,0,0,0,3,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T00:00:00,18.3,18.3,17.3,93.95,0,0,,0,0,12.6,17.7,132,1004.2,91.5,6.7,0,0,0,3,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T01:00:00,18,18,17.3,95.41,0,0,rain,0,0,27.4,23.1,148,1003.5,51.4,10,0,0,0,5,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T02:00:00,17.6,17.6,16.6,93.7,0,0,,0,0,27,18.9,178,1004.2,68.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T03:00:00,17.5,17.5,16.5,93.75,5.066,100,rain,0,0,35.6,13.8,178,1004.4,91.5,12,0,0,0,10,"Rain, Overcast",rain,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T04:00:00,17.3,17.3,16.2,93.26,0,0,,0,0,34.2,13.9,192,1004.7,59.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T05:00:00,17.3,17.3,16,92.01,0,0,,0,0,32,16.6,188,1005,85.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T06:00:00,17.4,17.4,15.9,91.39,0,0,,0,0,27.7,13.1,179,1005.7,91.5,20,5,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T07:00:00,17.6,17.6,15.9,89.7,0,0,,0,0,22.7,14.2,169,1006,94.6,10,29,0.1,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T08:00:00,18.3,18.3,16,86.23,0,0,,0,0,18,12.1,174,1006.7,100,10,74,0.3,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T09:00:00,19.1,19.1,16.1,82.76,0,0,rain,0,0,15.5,16.6,180,1006,90,10,241,0.9,2,10,Partially cloudy,partly-cloudy-day,"94767099999,D5330"
Sydney,2022-11-28T10:00:00,19.6,19.6,15.7,78.25,0,0,rain,0,0,12.2,15.7,163,1006.7,100,10,225,0.8,2,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T11:00:00,20.4,20.4,15.7,74.56,0,0,,0,0,9,16.2,159,1006.7,32.8,10,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T12:00:00,21.5,21.5,16,70.96,0,0,,0,0,9.7,19,117,1006.5,58.5,25,452,1.6,5,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T13:00:00,22.1,22.1,16.4,70.33,0,0,,0,0,10.4,17.8,112,1006,62.5,10,404,1.5,4,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T14:00:00,22.1,22.1,15.2,65,0,0,,0,0,11.2,21.6,100,1005.7,54.9,10,274,1,3,3,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T15:00:00,22.4,22.4,15.2,63.59,0.016,100,rain,0,0,14.8,22.5,108,1005.5,83,30,214,0.8,2,5,"Rain, Partially cloudy",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T16:00:00,23,23,15.8,64.07,0,0,,0,0,14,20.1,102,1005.2,28.4,24.1,162,0.6,2,3,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T17:00:00,21.9,21.9,14.9,64.24,0,0,,0,0,10.4,18.5,91,1005.2,38.9,10,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T18:00:00,20.8,20.8,14.6,67.88,0,0,,0,0,11.5,17.7,84,1005.6,35.4,24.1,55,0.2,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T19:00:00,19.4,19.4,14.2,71.96,0,0,,0,0,10.4,15.2,91,1006.5,68.9,10,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T20:00:00,18.5,18.5,14.8,78.87,0,0,,0,0,11.5,13.1,69,1007.5,35,10,15,0.1,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-28T21:00:00,18.2,18.2,15,81.52,0,0,,0,0,11.2,10.1,66,1008.2,27,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T22:00:00,17.9,17.9,15.2,83.98,0,0,rain,0,0,7.9,5.4,57,1009,9.4,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-28T23:00:00,17.5,17.5,15,85.46,0,0,,0,0,6.8,5.6,42,1009.4,11.9,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T00:00:00,17.3,17.3,15.3,87.89,0,0,,0,0,8.6,3.9,22,1009.3,91.5,25,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T01:00:00,17.7,17.7,15.3,85.97,0,0,,0,0,6.5,3.6,297,1009.1,19.8,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T02:00:00,17.1,17.1,15.2,89.04,0,0,,0,0,5,4.1,275,1008.6,54.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T03:00:00,16.8,16.8,15.2,90.3,0,0,,0,0,7.6,3.4,264,1008.4,10,25,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T04:00:00,16.5,16.5,15.2,91.92,0,0,rain,0,0,9.4,6.6,247,1008.5,89.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T05:00:00,16.1,16.1,14.5,89.93,0,0,rain,0,0,11.2,5.1,270,1008.7,16.9,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T06:00:00,15.9,15.9,14.4,90.88,0,0,,0,0,18,5.5,240,1009.6,10,30,13,0,0,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T07:00:00,17.6,17.6,10.4,62.66,0,0,,0,0,16.2,10.8,248,1010.3,0,10,73,0.3,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T08:00:00,18.5,18.5,7.6,48.9,0,0,,0,0,19.4,14.3,247,1010.9,0,10,149,0.5,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T09:00:00,21.1,21.1,7.1,40.33,0,0,,0,0,23.4,27.7,240,1011,0,10,391,1.4,4,10,Clear,clear-day,"94767099999,D5330"
Sydney,2022-11-29T10:00:00,21.7,21.7,6.8,37.9,0,0,,0,0,23.8,16.3,216,1011.8,0,10,594,2.1,6,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T11:00:00,23.2,23.2,7.8,37.25,0,0,,0,0,21.2,17.5,185,1012,0,10,798,2.9,8,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T12:00:00,23.5,23.5,5.8,31.91,0,0,,0,0,22.3,24.4,138,1012.3,10,40,980,3.5,10,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T13:00:00,23.8,23.8,5.9,31.46,0,0,,0,0,22.3,29,139,1012.5,0,10,755,2.7,8,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T14:00:00,23.3,23.3,7.9,37.21,0,0,,0,0,22.3,29,137,1012.7,0,10,68,0.2,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T15:00:00,23.3,23.3,12.8,51.79,0,0,,0,0,23.4,29.6,135,1013,10,25,63,0.2,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T16:00:00,22.8,22.8,13.5,55.91,0,0,,0,0,23.4,28.4,124,1013.2,0,10,79,0.3,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T17:00:00,20.1,20.1,11.7,58.71,0,0,,0,0,24.8,25.5,133,1013.9,0,10,79,0.3,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T18:00:00,19.8,19.8,11.6,59.01,0,0,,0,0,25.2,24.6,133,1014.9,40,10,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T19:00:00,18.6,18.6,11.2,62.24,0,0,,0,0,25.6,24.3,125,1015.8,2.6,10,56,0.2,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T20:00:00,18.3,18.3,11.5,64.28,0,0,,0,0,27,22.1,120,1016.6,13,10,12,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-29T21:00:00,18,18,10.1,59.79,0,0,,0,0,25.6,22,111,1017.3,91.5,25,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T22:00:00,17.9,17.9,8.4,54.05,0,0,,0,0,22,19,117,1018.3,41.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-29T23:00:00,17.9,17.9,8.4,54.08,0,0,,0,0,19.4,16.4,110,1018.5,44.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T00:00:00,17.8,17.8,9.2,56.96,0,0,rain,0,0,17.6,16.2,108,1018.5,91.5,25,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T01:00:00,17.6,17.6,10.5,63.01,0,0,rain,0,0,16.2,12.2,89,1018.6,21.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T02:00:00,17.6,17.6,10.9,64.6,0,0,,0,0,14.4,9.9,87,1018.5,18.4,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T03:00:00,17.4,17.4,10.8,65.18,0,0,,0,0,13,12.1,83,1018.2,100,13,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T04:00:00,16.2,16.2,11.8,75.09,0,0,,0,0,10.8,10.4,89,1018.2,14.2,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T05:00:00,16.3,16.3,11.2,71.64,0,0,,0,0,10.1,8.6,125,1018.3,7.9,10,0,0,0,10,Clear,clear-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T06:00:00,16,16,12.2,77.9,0,0,,0,0,8.6,10,104,1018.8,91.5,9,3,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T07:00:00,16.6,16.6,12.6,77.56,0,0,,0,0,9.7,9.4,132,1018.9,0,10,23,0.1,0,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T08:00:00,18,18,12.4,69.86,0,0,,0,0,8.3,4.8,111,1019.2,0.6,10,158,0.6,2,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T09:00:00,20.1,20.1,10.1,52.55,0,0,,0,0,9,9.4,120,1019,90,10,240,0.9,2,10,Partially cloudy,partly-cloudy-day,"94767099999,D5330"
Sydney,2022-11-30T10:00:00,19.5,19.5,10.9,57.59,0,0,,0,0,11.2,12.5,33,1019.1,25,10,195,0.7,2,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T11:00:00,20.3,20.3,10.9,54.9,0,0,,0,0,12.2,12.5,67,1018.7,29.6,10,355,1.3,4,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T12:00:00,20.1,20.1,11.1,56.17,0,0,,0,0,14.8,16.5,43,1018.7,91.5,22,345,1.2,3,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T13:00:00,21.8,21.8,12.8,56.62,0,0,,0,0,16.2,18.3,61,1017.9,15,10,386,1.4,4,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T14:00:00,21.3,21.3,11.9,54.89,0,0,,0,0,16.2,19.2,57,1017.2,48.3,10,401,1.4,4,10,Partially cloudy,partly-cloudy-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T15:00:00,20.5,20.5,11.5,56.01,0.011,100,rain,0,0,16.9,19.1,57,1017,91.5,22,302,1.1,3,10,"Rain, Overcast",rain,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T16:00:00,21.1,21.1,11.9,55.7,0,0,,0,0,19.1,20,57,1016.2,100,10,271,1,3,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T17:00:00,19.4,19.4,10.9,57.84,0,0,,0,0,19.4,19.2,65,1016.1,100,10,132,0.5,1,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T18:00:00,20.1,20.1,11.6,57.93,0,0,,0,0,22.7,21.4,71,1016,17.6,10,97,0.3,1,10,Clear,clear-day,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T19:00:00,18.4,18.4,11.9,66.06,0,0,,0,0,23.4,18.3,62,1016.1,99.5,10,44,0.2,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T20:00:00,18.2,18.2,12,67.08,0,0,,0,0,26.3,16.9,46,1017.3,100,10,11,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,D5330,94768099999,94759099999,94765099999"
Sydney,2022-11-30T21:00:00,17.9,17.9,12,68.31,0,0,,0,0,24.8,14.9,51,1017,90,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T22:00:00,18.1,18.1,12,67.71,0,0,,0,0,22.3,12.9,51,1017.3,100,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
Sydney,2022-11-30T23:00:00,17.9,17.9,11.6,66.52,0,0,,0,0,19.1,9.9,48,1017.3,100,10,0,0,0,10,Overcast,cloudy,"94767099999,94766099999,95765099999,94768099999,94759099999,94765099999"
