time_stamp,avg_hr
Wed Nov 16 2022 16:59:00 GMT+0100 (Central European Standard Time),73
Wed Nov 16 2022 17:59:00 GMT+0100 (Central European Standard Time),70
Wed Nov 16 2022 18:59:00 GMT+0100 (Central European Standard Time),75
Wed Nov 16 2022 19:59:00 GMT+0100 (Central European Standard Time),93
Wed Nov 16 2022 20:59:00 GMT+0100 (Central European Standard Time),75
Wed Nov 16 2022 21:59:00 GMT+0100 (Central European Standard Time),75
Wed Nov 16 2022 22:59:00 GMT+0100 (Central European Standard Time),68
Wed Nov 16 2022 23:59:59 GMT+0100 (Central European Standard Time),64
Thu Nov 17 2022 00:59:00 GMT+0100 (Central European Standard Time),63
Thu Nov 17 2022 01:59:00 GMT+0100 (Central European Standard Time),64
Thu Nov 17 2022 02:59:00 GMT+0100 (Central European Standard Time),64
Thu Nov 17 2022 03:59:00 GMT+0100 (Central European Standard Time),62
Thu Nov 17 2022 04:59:00 GMT+0100 (Central European Standard Time),63
Thu Nov 17 2022 05:59:00 GMT+0100 (Central European Standard Time),62
Thu Nov 17 2022 06:59:00 GMT+0100 (Central European Standard Time),63
Thu Nov 17 2022 07:59:00 GMT+0100 (Central European Standard Time),85
Thu Nov 17 2022 08:59:00 GMT+0100 (Central European Standard Time),91
Thu Nov 17 2022 09:59:00 GMT+0100 (Central European Standard Time),82
Thu Nov 17 2022 10:59:00 GMT+0100 (Central European Standard Time),76
Thu Nov 17 2022 11:58:00 GMT+0100 (Central European Standard Time),71
Thu Nov 17 2022 12:59:00 GMT+0100 (Central European Standard Time),75
Thu Nov 17 2022 13:58:00 GMT+0100 (Central European Standard Time),76
Thu Nov 17 2022 14:59:00 GMT+0100 (Central European Standard Time),70
Thu Nov 17 2022 15:58:00 GMT+0100 (Central European Standard Time),73
Thu Nov 17 2022 16:59:00 GMT+0100 (Central European Standard Time),80
Thu Nov 17 2022 17:59:00 GMT+0100 (Central European Standard Time),76
Thu Nov 17 2022 18:59:00 GMT+0100 (Central European Standard Time),78
Thu Nov 17 2022 19:59:00 GMT+0100 (Central European Standard Time),76
Thu Nov 17 2022 20:59:00 GMT+0100 (Central European Standard Time),73
Thu Nov 17 2022 21:59:00 GMT+0100 (Central European Standard Time),81
Thu Nov 17 2022 22:59:00 GMT+0100 (Central European Standard Time),71
Thu Nov 17 2022 23:59:59 GMT+0100 (Central European Standard Time),67
Fri Nov 18 2022 00:55:00 GMT+0100 (Central European Standard Time),69
Fri Nov 18 2022 01:59:00 GMT+0100 (Central European Standard Time),65
Fri Nov 18 2022 02:59:00 GMT+0100 (Central European Standard Time),61
Fri Nov 18 2022 03:59:00 GMT+0100 (Central European Standard Time),63
Fri Nov 18 2022 04:59:00 GMT+0100 (Central European Standard Time),64
Fri Nov 18 2022 05:58:00 GMT+0100 (Central European Standard Time),63
Fri Nov 18 2022 06:59:00 GMT+0100 (Central European Standard Time),66
Fri Nov 18 2022 07:59:00 GMT+0100 (Central European Standard Time),67
Fri Nov 18 2022 08:59:00 GMT+0100 (Central European Standard Time),77
Fri Nov 18 2022 09:59:00 GMT+0100 (Central European Standard Time),74
Fri Nov 18 2022 10:59:00 GMT+0100 (Central European Standard Time),74
Fri Nov 18 2022 11:59:00 GMT+0100 (Central European Standard Time),72
Fri Nov 18 2022 12:59:00 GMT+0100 (Central European Standard Time),111
Fri Nov 18 2022 13:59:00 GMT+0100 (Central European Standard Time),95
Fri Nov 18 2022 14:53:00 GMT+0100 (Central European Standard Time),77
Fri Nov 18 2022 15:58:00 GMT+0100 (Central European Standard Time),74
Fri Nov 18 2022 16:58:00 GMT+0100 (Central European Standard Time),80
Fri Nov 18 2022 17:59:00 GMT+0100 (Central European Standard Time),80
Fri Nov 18 2022 18:59:00 GMT+0100 (Central European Standard Time),84
Fri Nov 18 2022 19:59:00 GMT+0100 (Central European Standard Time),90
Fri Nov 18 2022 20:59:00 GMT+0100 (Central European Standard Time),97
Fri Nov 18 2022 21:59:00 GMT+0100 (Central European Standard Time),96
Fri Nov 18 2022 22:59:00 GMT+0100 (Central European Standard Time),90
Fri Nov 18 2022 23:59:59 GMT+0100 (Central European Standard Time),80
Sat Nov 19 2022 00:53:00 GMT+0100 (Central European Standard Time),74
Sat Nov 19 2022 01:59:00 GMT+0100 (Central European Standard Time),73
Sat Nov 19 2022 02:57:00 GMT+0100 (Central European Standard Time),68
Sat Nov 19 2022 03:58:00 GMT+0100 (Central European Standard Time),71
Sat Nov 19 2022 04:59:00 GMT+0100 (Central European Standard Time),70
Sat Nov 19 2022 05:59:00 GMT+0100 (Central European Standard Time),72
Sat Nov 19 2022 06:59:00 GMT+0100 (Central European Standard Time),77
Sat Nov 19 2022 07:59:00 GMT+0100 (Central European Standard Time),83
Sat Nov 19 2022 08:59:00 GMT+0100 (Central European Standard Time),108
Sat Nov 19 2022 09:59:00 GMT+0100 (Central European Standard Time),89
Sat Nov 19 2022 10:59:00 GMT+0100 (Central European Standard Time),85
Sat Nov 19 2022 11:59:00 GMT+0100 (Central European Standard Time),82
Sat Nov 19 2022 12:59:00 GMT+0100 (Central European Standard Time),77
Sat Nov 19 2022 13:59:00 GMT+0100 (Central European Standard Time),80
Sat Nov 19 2022 14:58:00 GMT+0100 (Central European Standard Time),68
Sat Nov 19 2022 15:59:00 GMT+0100 (Central European Standard Time),90
Sat Nov 19 2022 16:59:00 GMT+0100 (Central European Standard Time),93
Sat Nov 19 2022 17:59:00 GMT+0100 (Central European Standard Time),86
Sat Nov 19 2022 18:59:00 GMT+0100 (Central European Standard Time),81
Sat Nov 19 2022 19:59:00 GMT+0100 (Central European Standard Time),81
Sat Nov 19 2022 20:59:00 GMT+0100 (Central European Standard Time),87
Sat Nov 19 2022 21:59:00 GMT+0100 (Central European Standard Time),87
Sat Nov 19 2022 22:59:00 GMT+0100 (Central European Standard Time),78
Sat Nov 19 2022 23:59:59 GMT+0100 (Central European Standard Time),66
Sun Nov 20 2022 00:59:00 GMT+0100 (Central European Standard Time),69
Sun Nov 20 2022 01:52:00 GMT+0100 (Central European Standard Time),67
Sun Nov 20 2022 02:59:00 GMT+0100 (Central European Standard Time),66
Sun Nov 20 2022 03:58:00 GMT+0100 (Central European Standard Time),64
Sun Nov 20 2022 04:58:00 GMT+0100 (Central European Standard Time),65
Sun Nov 20 2022 05:59:00 GMT+0100 (Central European Standard Time),65
Sun Nov 20 2022 06:59:00 GMT+0100 (Central European Standard Time),63
Sun Nov 20 2022 07:58:00 GMT+0100 (Central European Standard Time),64
Sun Nov 20 2022 08:58:00 GMT+0100 (Central European Standard Time),72
Sun Nov 20 2022 09:33:00 GMT+0100 (Central European Standard Time),80
Sun Nov 20 2022 10:59:00 GMT+0100 (Central European Standard Time),115
Sun Nov 20 2022 11:59:00 GMT+0100 (Central European Standard Time),109
Sun Nov 20 2022 12:59:00 GMT+0100 (Central European Standard Time),122
Sun Nov 20 2022 13:59:00 GMT+0100 (Central European Standard Time),94
Sun Nov 20 2022 14:59:00 GMT+0100 (Central European Standard Time),96
Sun Nov 20 2022 15:59:00 GMT+0100 (Central European Standard Time),103
Sun Nov 20 2022 16:56:00 GMT+0100 (Central European Standard Time),86
Sun Nov 20 2022 17:59:00 GMT+0100 (Central European Standard Time),87
Sun Nov 20 2022 18:58:00 GMT+0100 (Central European Standard Time),87
Sun Nov 20 2022 19:59:00 GMT+0100 (Central European Standard Time),82
Sun Nov 20 2022 20:59:00 GMT+0100 (Central European Standard Time),86
Sun Nov 20 2022 21:59:00 GMT+0100 (Central European Standard Time),81
Sun Nov 20 2022 22:58:00 GMT+0100 (Central European Standard Time),79
Sun Nov 20 2022 23:59:59 GMT+0100 (Central European Standard Time),71
Mon Nov 21 2022 00:59:00 GMT+0100 (Central European Standard Time),72
Mon Nov 21 2022 01:59:00 GMT+0100 (Central European Standard Time),68
Mon Nov 21 2022 02:59:00 GMT+0100 (Central European Standard Time),68
Mon Nov 21 2022 03:58:00 GMT+0100 (Central European Standard Time),65
Mon Nov 21 2022 04:59:00 GMT+0100 (Central European Standard Time),67
Mon Nov 21 2022 05:57:00 GMT+0100 (Central European Standard Time),66
Mon Nov 21 2022 06:59:00 GMT+0100 (Central European Standard Time),66
Mon Nov 21 2022 07:58:00 GMT+0100 (Central European Standard Time),68
Mon Nov 21 2022 08:59:00 GMT+0100 (Central European Standard Time),78
Mon Nov 21 2022 09:51:00 GMT+0100 (Central European Standard Time),78
Mon Nov 21 2022 10:59:00 GMT+0100 (Central European Standard Time),77
Mon Nov 21 2022 11:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 21 2022 12:59:00 GMT+0100 (Central European Standard Time),81
Mon Nov 21 2022 13:59:00 GMT+0100 (Central European Standard Time),77
Mon Nov 21 2022 14:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 21 2022 15:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 21 2022 16:59:00 GMT+0100 (Central European Standard Time),81
Mon Nov 21 2022 17:59:00 GMT+0100 (Central European Standard Time),72
Mon Nov 21 2022 18:59:00 GMT+0100 (Central European Standard Time),89
Mon Nov 21 2022 19:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 21 2022 20:59:00 GMT+0100 (Central European Standard Time),79
Mon Nov 21 2022 21:59:00 GMT+0100 (Central European Standard Time),78
Mon Nov 21 2022 22:59:00 GMT+0100 (Central European Standard Time),69
Mon Nov 21 2022 23:59:59 GMT+0100 (Central European Standard Time),66
Tue Nov 22 2022 00:59:00 GMT+0100 (Central European Standard Time),67
Tue Nov 22 2022 01:56:00 GMT+0100 (Central European Standard Time),65
Tue Nov 22 2022 02:57:00 GMT+0100 (Central European Standard Time),63
Tue Nov 22 2022 03:59:00 GMT+0100 (Central European Standard Time),64
Tue Nov 22 2022 04:59:00 GMT+0100 (Central European Standard Time),64
Tue Nov 22 2022 05:59:00 GMT+0100 (Central European Standard Time),65
Tue Nov 22 2022 06:59:00 GMT+0100 (Central European Standard Time),67
Tue Nov 22 2022 07:59:00 GMT+0100 (Central European Standard Time),70
Tue Nov 22 2022 08:59:00 GMT+0100 (Central European Standard Time),70
Tue Nov 22 2022 09:59:00 GMT+0100 (Central European Standard Time),72
Tue Nov 22 2022 10:59:00 GMT+0100 (Central European Standard Time),72
Tue Nov 22 2022 11:59:00 GMT+0100 (Central European Standard Time),68
Tue Nov 22 2022 12:59:00 GMT+0100 (Central European Standard Time),83
Tue Nov 22 2022 13:59:00 GMT+0100 (Central European Standard Time),95
Tue Nov 22 2022 14:57:00 GMT+0100 (Central European Standard Time),74
Tue Nov 22 2022 15:59:00 GMT+0100 (Central European Standard Time),73
Tue Nov 22 2022 16:59:00 GMT+0100 (Central European Standard Time),75
Tue Nov 22 2022 17:59:00 GMT+0100 (Central European Standard Time),79
Tue Nov 22 2022 18:59:00 GMT+0100 (Central European Standard Time),79
Tue Nov 22 2022 19:58:00 GMT+0100 (Central European Standard Time),85
Tue Nov 22 2022 20:59:00 GMT+0100 (Central European Standard Time),80
Tue Nov 22 2022 21:59:00 GMT+0100 (Central European Standard Time),72
Tue Nov 22 2022 22:57:00 GMT+0100 (Central European Standard Time),67
Tue Nov 22 2022 23:59:59 GMT+0100 (Central European Standard Time),74
Wed Nov 23 2022 00:56:00 GMT+0100 (Central European Standard Time),66
Wed Nov 23 2022 01:58:00 GMT+0100 (Central European Standard Time),65
Wed Nov 23 2022 02:59:00 GMT+0100 (Central European Standard Time),66
Wed Nov 23 2022 03:58:00 GMT+0100 (Central European Standard Time),63
Wed Nov 23 2022 04:59:00 GMT+0100 (Central European Standard Time),65
Wed Nov 23 2022 05:57:00 GMT+0100 (Central European Standard Time),63
Wed Nov 23 2022 06:58:00 GMT+0100 (Central European Standard Time),65
Wed Nov 23 2022 07:59:00 GMT+0100 (Central European Standard Time),68
Wed Nov 23 2022 08:58:00 GMT+0100 (Central European Standard Time),74
Wed Nov 23 2022 09:59:00 GMT+0100 (Central European Standard Time),73
Wed Nov 23 2022 10:59:00 GMT+0100 (Central European Standard Time),70
Wed Nov 23 2022 11:59:00 GMT+0100 (Central European Standard Time),66
Wed Nov 23 2022 12:59:00 GMT+0100 (Central European Standard Time),112
Wed Nov 23 2022 13:59:00 GMT+0100 (Central European Standard Time),87
Wed Nov 23 2022 14:59:00 GMT+0100 (Central European Standard Time),76
Wed Nov 23 2022 15:59:00 GMT+0100 (Central European Standard Time),68
Wed Nov 23 2022 16:59:00 GMT+0100 (Central European Standard Time),72
Wed Nov 23 2022 17:59:00 GMT+0100 (Central European Standard Time),74
Wed Nov 23 2022 18:57:00 GMT+0100 (Central European Standard Time),87
Wed Nov 23 2022 19:59:00 GMT+0100 (Central European Standard Time),69
Wed Nov 23 2022 20:59:00 GMT+0100 (Central European Standard Time),71
Wed Nov 23 2022 21:59:00 GMT+0100 (Central European Standard Time),67
Wed Nov 23 2022 22:59:00 GMT+0100 (Central European Standard Time),72
Wed Nov 23 2022 23:59:00 GMT+0100 (Central European Standard Time),66
Thu Nov 24 2022 00:59:00 GMT+0100 (Central European Standard Time),65
Thu Nov 24 2022 01:57:00 GMT+0100 (Central European Standard Time),62
Thu Nov 24 2022 02:59:00 GMT+0100 (Central European Standard Time),63
Thu Nov 24 2022 03:59:00 GMT+0100 (Central European Standard Time),63
Thu Nov 24 2022 04:59:00 GMT+0100 (Central European Standard Time),65
Thu Nov 24 2022 05:58:00 GMT+0100 (Central European Standard Time),66
Thu Nov 24 2022 06:59:00 GMT+0100 (Central European Standard Time),67
Thu Nov 24 2022 07:58:00 GMT+0100 (Central European Standard Time),90
Thu Nov 24 2022 08:59:00 GMT+0100 (Central European Standard Time),89
Thu Nov 24 2022 09:59:00 GMT+0100 (Central European Standard Time),85
Thu Nov 24 2022 10:59:00 GMT+0100 (Central European Standard Time),75
Thu Nov 24 2022 11:59:00 GMT+0100 (Central European Standard Time),67
Thu Nov 24 2022 12:59:00 GMT+0100 (Central European Standard Time),70
Thu Nov 24 2022 13:59:00 GMT+0100 (Central European Standard Time),88
Thu Nov 24 2022 14:59:00 GMT+0100 (Central European Standard Time),75
Thu Nov 24 2022 15:59:00 GMT+0100 (Central European Standard Time),75
Thu Nov 24 2022 16:59:00 GMT+0100 (Central European Standard Time),77
Thu Nov 24 2022 17:59:00 GMT+0100 (Central European Standard Time),82
Thu Nov 24 2022 18:59:00 GMT+0100 (Central European Standard Time),90
Thu Nov 24 2022 19:57:00 GMT+0100 (Central European Standard Time),81
Thu Nov 24 2022 20:59:00 GMT+0100 (Central European Standard Time),84
Thu Nov 24 2022 21:59:00 GMT+0100 (Central European Standard Time),74
Thu Nov 24 2022 22:58:00 GMT+0100 (Central European Standard Time),69
Thu Nov 24 2022 23:56:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 00:57:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 01:56:00 GMT+0100 (Central European Standard Time),64
Fri Nov 25 2022 02:59:00 GMT+0100 (Central European Standard Time),65
Fri Nov 25 2022 03:59:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 04:59:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 05:58:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 06:59:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 07:56:00 GMT+0100 (Central European Standard Time),63
Fri Nov 25 2022 08:59:00 GMT+0100 (Central European Standard Time),70
Fri Nov 25 2022 09:59:00 GMT+0100 (Central European Standard Time),71
Fri Nov 25 2022 10:59:00 GMT+0100 (Central European Standard Time),68
Fri Nov 25 2022 11:59:00 GMT+0100 (Central European Standard Time),73
Fri Nov 25 2022 12:59:00 GMT+0100 (Central European Standard Time),105
Fri Nov 25 2022 13:59:00 GMT+0100 (Central European Standard Time),89
Fri Nov 25 2022 14:59:00 GMT+0100 (Central European Standard Time),69
Fri Nov 25 2022 15:59:00 GMT+0100 (Central European Standard Time),73
Fri Nov 25 2022 16:59:00 GMT+0100 (Central European Standard Time),75
Fri Nov 25 2022 17:59:00 GMT+0100 (Central European Standard Time),69
Fri Nov 25 2022 18:59:00 GMT+0100 (Central European Standard Time),74
Fri Nov 25 2022 19:59:00 GMT+0100 (Central European Standard Time),83
Fri Nov 25 2022 20:59:00 GMT+0100 (Central European Standard Time),90
Fri Nov 25 2022 21:59:00 GMT+0100 (Central European Standard Time),101
Fri Nov 25 2022 22:59:00 GMT+0100 (Central European Standard Time),92
Fri Nov 25 2022 23:59:59 GMT+0100 (Central European Standard Time),83
Sat Nov 26 2022 00:59:00 GMT+0100 (Central European Standard Time),86
Sat Nov 26 2022 01:59:00 GMT+0100 (Central European Standard Time),74
Sat Nov 26 2022 02:59:00 GMT+0100 (Central European Standard Time),66
Sat Nov 26 2022 03:58:00 GMT+0100 (Central European Standard Time),64
Sat Nov 26 2022 04:59:00 GMT+0100 (Central European Standard Time),65
Sat Nov 26 2022 05:59:00 GMT+0100 (Central European Standard Time),64
Sat Nov 26 2022 06:59:00 GMT+0100 (Central European Standard Time),64
Sat Nov 26 2022 07:57:00 GMT+0100 (Central European Standard Time),62
Sat Nov 26 2022 08:59:00 GMT+0100 (Central European Standard Time),70
Sat Nov 26 2022 09:59:00 GMT+0100 (Central European Standard Time),75
Sat Nov 26 2022 10:59:00 GMT+0100 (Central European Standard Time),83
Sat Nov 26 2022 11:59:00 GMT+0100 (Central European Standard Time),88
Sat Nov 26 2022 12:57:00 GMT+0100 (Central European Standard Time),68
Sat Nov 26 2022 13:59:00 GMT+0100 (Central European Standard Time),78
Sat Nov 26 2022 14:59:00 GMT+0100 (Central European Standard Time),79
Sat Nov 26 2022 15:59:00 GMT+0100 (Central European Standard Time),76
Sat Nov 26 2022 16:59:00 GMT+0100 (Central European Standard Time),85
Sat Nov 26 2022 17:59:00 GMT+0100 (Central European Standard Time),76
Sat Nov 26 2022 18:59:00 GMT+0100 (Central European Standard Time),78
Sat Nov 26 2022 19:59:00 GMT+0100 (Central European Standard Time),74
Sat Nov 26 2022 20:59:00 GMT+0100 (Central European Standard Time),72
Sat Nov 26 2022 21:17:00 GMT+0100 (Central European Standard Time),64
Sat Nov 26 2022 22:17:00 GMT+0100 (Central European Standard Time),63
Sat Nov 26 2022 23:59:59 GMT+0100 (Central European Standard Time),62
Sun Nov 27 2022 00:59:00 GMT+0100 (Central European Standard Time),60
Sun Nov 27 2022 01:59:00 GMT+0100 (Central European Standard Time),62
Sun Nov 27 2022 02:58:00 GMT+0100 (Central European Standard Time),61
Sun Nov 27 2022 03:59:00 GMT+0100 (Central European Standard Time),60
Sun Nov 27 2022 04:59:00 GMT+0100 (Central European Standard Time),61
Sun Nov 27 2022 05:59:00 GMT+0100 (Central European Standard Time),62
Sun Nov 27 2022 06:59:00 GMT+0100 (Central European Standard Time),62
Sun Nov 27 2022 07:58:00 GMT+0100 (Central European Standard Time),61
Sun Nov 27 2022 08:59:00 GMT+0100 (Central European Standard Time),82
Sun Nov 27 2022 09:59:00 GMT+0100 (Central European Standard Time),72
Sun Nov 27 2022 10:59:00 GMT+0100 (Central European Standard Time),79
Sun Nov 27 2022 11:59:00 GMT+0100 (Central European Standard Time),72
Sun Nov 27 2022 12:59:00 GMT+0100 (Central European Standard Time),71
Sun Nov 27 2022 13:59:00 GMT+0100 (Central European Standard Time),80
Sun Nov 27 2022 14:59:00 GMT+0100 (Central European Standard Time),90
Sun Nov 27 2022 15:59:00 GMT+0100 (Central European Standard Time),91
Sun Nov 27 2022 16:59:00 GMT+0100 (Central European Standard Time),86
Sun Nov 27 2022 17:59:00 GMT+0100 (Central European Standard Time),74
Sun Nov 27 2022 18:59:00 GMT+0100 (Central European Standard Time),77
Sun Nov 27 2022 19:59:00 GMT+0100 (Central European Standard Time),76
Sun Nov 27 2022 20:59:00 GMT+0100 (Central European Standard Time),73
Sun Nov 27 2022 21:59:00 GMT+0100 (Central European Standard Time),73
Sun Nov 27 2022 22:58:00 GMT+0100 (Central European Standard Time),70
Sun Nov 27 2022 23:59:59 GMT+0100 (Central European Standard Time),61
Mon Nov 28 2022 00:59:00 GMT+0100 (Central European Standard Time),63
Mon Nov 28 2022 01:53:00 GMT+0100 (Central European Standard Time),63
Mon Nov 28 2022 02:59:00 GMT+0100 (Central European Standard Time),62
Mon Nov 28 2022 03:44:00 GMT+0100 (Central European Standard Time),62
Mon Nov 28 2022 04:59:00 GMT+0100 (Central European Standard Time),63
Mon Nov 28 2022 05:59:00 GMT+0100 (Central European Standard Time),63
Mon Nov 28 2022 06:58:00 GMT+0100 (Central European Standard Time),61
Mon Nov 28 2022 07:49:00 GMT+0100 (Central European Standard Time),61
Mon Nov 28 2022 08:59:00 GMT+0100 (Central European Standard Time),69
Mon Nov 28 2022 09:59:00 GMT+0100 (Central European Standard Time),69
Mon Nov 28 2022 10:59:00 GMT+0100 (Central European Standard Time),67
Mon Nov 28 2022 11:59:00 GMT+0100 (Central European Standard Time),74
Mon Nov 28 2022 12:59:00 GMT+0100 (Central European Standard Time),101
Mon Nov 28 2022 13:59:00 GMT+0100 (Central European Standard Time),96
Mon Nov 28 2022 14:59:00 GMT+0100 (Central European Standard Time),78
Mon Nov 28 2022 15:59:00 GMT+0100 (Central European Standard Time),71
Mon Nov 28 2022 16:59:00 GMT+0100 (Central European Standard Time),78
Mon Nov 28 2022 17:59:00 GMT+0100 (Central European Standard Time),89
Mon Nov 28 2022 18:58:00 GMT+0100 (Central European Standard Time),73
Mon Nov 28 2022 19:58:00 GMT+0100 (Central European Standard Time),89
Mon Nov 28 2022 20:58:00 GMT+0100 (Central European Standard Time),74
Mon Nov 28 2022 21:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 28 2022 22:59:00 GMT+0100 (Central European Standard Time),75
Mon Nov 28 2022 23:59:59 GMT+0100 (Central European Standard Time),63
Tue Nov 29 2022 00:51:00 GMT+0100 (Central European Standard Time),62
Tue Nov 29 2022 01:56:00 GMT+0100 (Central European Standard Time),62
Tue Nov 29 2022 02:59:00 GMT+0100 (Central European Standard Time),63
Tue Nov 29 2022 03:59:00 GMT+0100 (Central European Standard Time),64
Tue Nov 29 2022 04:59:00 GMT+0100 (Central European Standard Time),64
Tue Nov 29 2022 05:59:00 GMT+0100 (Central European Standard Time),62
Tue Nov 29 2022 06:59:00 GMT+0100 (Central European Standard Time),63
Tue Nov 29 2022 07:59:00 GMT+0100 (Central European Standard Time),65
Tue Nov 29 2022 08:59:00 GMT+0100 (Central European Standard Time),82
Tue Nov 29 2022 09:59:00 GMT+0100 (Central European Standard Time),75
Tue Nov 29 2022 10:59:00 GMT+0100 (Central European Standard Time),73
Tue Nov 29 2022 11:59:00 GMT+0100 (Central European Standard Time),67
Tue Nov 29 2022 12:59:00 GMT+0100 (Central European Standard Time),80
Tue Nov 29 2022 13:58:00 GMT+0100 (Central European Standard Time),78
Tue Nov 29 2022 14:59:00 GMT+0100 (Central European Standard Time),70
Tue Nov 29 2022 15:59:00 GMT+0100 (Central European Standard Time),68
Tue Nov 29 2022 16:59:00 GMT+0100 (Central European Standard Time),64
Tue Nov 29 2022 17:59:00 GMT+0100 (Central European Standard Time),68
Tue Nov 29 2022 18:59:00 GMT+0100 (Central European Standard Time),74
Tue Nov 29 2022 19:59:00 GMT+0100 (Central European Standard Time),69
Tue Nov 29 2022 20:59:00 GMT+0100 (Central European Standard Time),73
Tue Nov 29 2022 21:59:00 GMT+0100 (Central European Standard Time),73
Tue Nov 29 2022 22:59:00 GMT+0100 (Central European Standard Time),73
Tue Nov 29 2022 23:59:00 GMT+0100 (Central European Standard Time),59
Wed Nov 30 2022 00:59:00 GMT+0100 (Central European Standard Time),58
Wed Nov 30 2022 01:58:00 GMT+0100 (Central European Standard Time),58
Wed Nov 30 2022 02:57:00 GMT+0100 (Central European Standard Time),59
Wed Nov 30 2022 03:57:00 GMT+0100 (Central European Standard Time),62
Wed Nov 30 2022 04:59:00 GMT+0100 (Central European Standard Time),63
Wed Nov 30 2022 05:58:00 GMT+0100 (Central European Standard Time),63
Wed Nov 30 2022 06:55:00 GMT+0100 (Central European Standard Time),65
Wed Nov 30 2022 07:59:00 GMT+0100 (Central European Standard Time),73
Wed Nov 30 2022 08:59:00 GMT+0100 (Central European Standard Time),70
Wed Nov 30 2022 09:59:00 GMT+0100 (Central European Standard Time),68
Wed Nov 30 2022 10:57:00 GMT+0100 (Central European Standard Time),65
Wed Nov 30 2022 11:59:00 GMT+0100 (Central European Standard Time),67
Wed Nov 30 2022 12:59:00 GMT+0100 (Central European Standard Time),76
Wed Nov 30 2022 13:59:00 GMT+0100 (Central European Standard Time),104
Wed Nov 30 2022 14:58:00 GMT+0100 (Central European Standard Time),71
Wed Nov 30 2022 15:58:00 GMT+0100 (Central European Standard Time),71
Wed Nov 30 2022 16:56:00 GMT+0100 (Central European Standard Time),67
Wed Nov 30 2022 17:59:00 GMT+0100 (Central European Standard Time),69
Wed Nov 30 2022 18:59:00 GMT+0100 (Central European Standard Time),90
Wed Nov 30 2022 19:59:00 GMT+0100 (Central European Standard Time),75
Wed Nov 30 2022 20:58:00 GMT+0100 (Central European Standard Time),65
Wed Nov 30 2022 21:59:00 GMT+0100 (Central European Standard Time),71
Wed Nov 30 2022 22:58:00 GMT+0100 (Central European Standard Time),70
Wed Nov 30 2022 23:59:00 GMT+0100 (Central European Standard Time),61
